rooms,area_m2,floor_current,floor_total,price,district,floor_ratio,building_type_enc,is_baku,district_freq,district_target_enc
4,120,13,16,700,Qara Qarayev m.,0.8125,1,1,322,761.6521739130435
4,120,3,5,1000,Nəriman Nərimanov m.,0.6,0,1,1211,946.3137902559868
2,65,7,17,850,Şah İsmayıl Xətai m.,0.4117647058823529,1,1,1078,1210.7810760667903
2,65,5,5,800,İçəri Şəhər m.,1.0,0,1,226,1133.9203539823009
3,125,11,12,1000,8 Noyabr m.,0.9166666666666666,1,1,624,1178.1826923076924
3,100,18,22,950,İnşaatçılar m.,0.8181818181818182,1,1,636,727.9591194968554
2,65,11,20,649,20 Yanvar m.,0.55,1,1,620,771.0661290322581
4,130,4,9,900,Azadlıq Prospekti m.,0.4444444444444444,0,1,280,759.9142857142857
2,80,4,5,799,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
2,60,5,16,1050,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
2,85,4,17,1100,28 May m.,0.23529411764705882,1,1,1066,1281.5741088180112
2,101,3,20,1000,Şah İsmayıl Xətai m.,0.15,1,1,1078,1210.7810760667903
2,67,4,21,900,Nərimanov r.,0.19047619047619047,1,1,515,1025.102912621359
2,50,3,14,1550,Elmlər Akademiyası m.,0.21428571428571427,1,1,662,1093.358006042296
2,73,16,17,1100,Nərimanov r.,0.9411764705882353,1,1,515,1025.102912621359
3,125,4,16,1000,28 May m.,0.25,1,1,1066,1281.5741088180112
2,80,4,17,600,Neftçilər m.,0.23529411764705882,1,1,246,652.0853658536586
3,90,16,20,1300,Nəsimi r.,0.8,1,1,739,1119.722598105548
3,75,15,16,1200,20 Yanvar m.,0.9375,1,1,620,771.0661290322581
2,70,1,4,500,9-cu mikrorayon q.,0.25,0,1,34,562.3823529411765
2,92,8,10,550,Xalqlar Dostluğu m.,0.8,0,1,122,590.8196721311475
1,37,3,3,630,Sahil m.,1.0,0,1,278,1223.8021582733813
3,75,2,14,599,Xırdalan,0.14285714285714285,1,0,334,459.20059880239523
3,107,12,18,1000,Nərimanov r.,0.6666666666666666,1,1,515,1025.102912621359
2,62,1,2,798,Sahil m.,0.5,0,1,278,1223.8021582733813
2,65,19,20,1000,20 Yanvar m.,0.95,1,1,620,771.0661290322581
2,60,5,6,1400,Ağ şəhər q.,0.8333333333333334,0,1,501,1833.62874251497
3,160,7,8,1600,Nizami m.,0.875,0,1,752,1187.590425531915
2,70,8,16,1100,Nəriman Nərimanov m.,0.5,1,1,1211,946.3137902559868
1,42,11,17,700,28 May m.,0.6470588235294118,1,1,1066,1281.5741088180112
2,65,3,7,1050,Şah İsmayıl Xətai m.,0.42857142857142855,0,1,1078,1210.7810760667903
3,122,12,19,1198,28 May m.,0.631578947368421,1,1,1066,1281.5741088180112
3,120,10,18,1400,28 May m.,0.5555555555555556,1,1,1066,1281.5741088180112
2,60,4,9,700,Gənclik m.,0.4444444444444444,0,1,521,966.3109404990403
2,60,9,17,750,Elmlər Akademiyası m.,0.5294117647058824,1,1,662,1093.358006042296
2,92,8,11,550,Əhmədli m.,0.7272727272727273,0,1,217,630.6866359447005
2,90,9,20,949,Elmlər Akademiyası m.,0.45,1,1,662,1093.358006042296
3,110,17,20,1490,Nəsimi r.,0.85,1,1,739,1119.722598105548
3,140,4,18,1550,28 May m.,0.2222222222222222,1,1,1066,1281.5741088180112
3,120,17,20,1800,Şah İsmayıl Xətai m.,0.85,1,1,1078,1210.7810760667903
2,60,3,5,600,Nəriman Nərimanov m.,0.6,0,1,1211,946.3137902559868
3,130,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
3,140,12,18,1490,Şah İsmayıl Xətai m.,0.6666666666666666,1,1,1078,1210.7810760667903
2,60,4,9,700,Gənclik m.,0.4444444444444444,0,1,521,966.3109404990403
2,105,15,23,1500,Şah İsmayıl Xətai m.,0.6521739130434783,1,1,1078,1210.7810760667903
3,200,15,17,1700,28 May m.,0.8823529411764706,1,1,1066,1281.5741088180112
3,90,16,18,1300,Nərimanov r.,0.8888888888888888,1,1,515,1025.102912621359
4,170,10,17,1200,İnşaatçılar m.,0.5882352941176471,1,1,636,727.9591194968554
3,120,12,17,1200,Gənclik m.,0.7058823529411765,1,1,521,966.3109404990403
3,90,13,17,650,İnşaatçılar m.,0.7647058823529411,1,1,636,727.9591194968554
2,60,4,5,850,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
2,60,2,9,500,Yeni Yasamal q.,0.2222222222222222,0,1,159,671.3647798742138
2,60,5,16,1000,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
3,72,2,16,900,Yeni Yasamal q.,0.125,1,1,159,671.3647798742138
2,60,12,17,700,Qara Qarayev m.,0.7058823529411765,1,1,322,761.6521739130435
2,60,3,18,1100,8 Noyabr m.,0.16666666666666666,1,1,624,1178.1826923076924
2,70,10,17,500,Xırdalan,0.5882352941176471,1,0,334,459.20059880239523
3,79,5,5,300,Şirvan,1.0,0,0,2,300.0
3,100,7,10,1300,28 May m.,0.7,0,1,1066,1281.5741088180112
3,114,4,15,1250,Gənclik m.,0.26666666666666666,1,1,521,966.3109404990403
2,45,4,18,500,Massiv D q.,0.2222222222222222,1,1,12,501.5833333333333
2,85,6,16,2100,İçəri Şəhər m.,0.375,1,1,226,1133.9203539823009
2,60,2,2,500,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
2,52,1,2,400,Biləcəri q.,0.5,0,1,19,542.0
2,58,2,18,750,Dərnəgül m.,0.1111111111111111,1,1,158,777.7215189873418
2,65,13,13,550,Xətai r.,1.0,1,1,228,1175.798245614035
3,105,13,18,1199,8 Noyabr m.,0.7222222222222222,1,1,624,1178.1826923076924
2,60,2,9,500,20 Yanvar m.,0.2222222222222222,0,1,620,771.0661290322581
2,50,3,7,1600,Ağ şəhər q.,0.42857142857142855,0,1,501,1833.62874251497
2,55,17,20,900,Nərimanov r.,0.85,1,1,515,1025.102912621359
3,80,5,9,780,Səbail r.,0.5555555555555556,0,1,108,1204.2962962962963
4,217,10,12,2500,Gənclik m.,0.8333333333333334,1,1,521,966.3109404990403
2,80,8,18,500,Memar Əcəmi m.,0.4444444444444444,1,1,410,626.4536585365854
3,157,7,20,2400,28 May m.,0.35,1,1,1066,1281.5741088180112
2,90,6,16,1150,Ağ şəhər q.,0.375,1,1,501,1833.62874251497
2,50,4,5,600,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
3,75,4,17,1200,Bayıl q.,0.23529411764705882,1,1,87,1060.057471264368
2,62,10,16,500,Xırdalan,0.625,1,0,334,459.20059880239523
3,150,14,17,1100,Elmlər Akademiyası m.,0.8235294117647058,1,1,662,1093.358006042296
4,140,8,16,1900,Şah İsmayıl Xətai m.,0.5,1,1,1078,1210.7810760667903
3,90,6,9,850,Nəriman Nərimanov m.,0.6666666666666666,0,1,1211,946.3137902559868
2,75,6,18,800,Azadlıq Prospekti m.,0.3333333333333333,1,1,280,759.9142857142857
3,175,15,23,2000,Nizami m.,0.6521739130434783,1,1,752,1187.590425531915
2,96,14,22,1000,8 Noyabr m.,0.6363636363636364,1,1,624,1178.1826923076924
2,80,16,17,1200,Nəsimi r.,0.9411764705882353,1,1,739,1119.722598105548
2,55,4,5,600,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
2,55,5,16,1000,Nərimanov r.,0.3125,1,1,515,1025.102912621359
3,130,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
2,64,5,9,400,Xırdalan,0.5555555555555556,0,0,334,459.20059880239523
3,72,2,16,850,Yeni Yasamal q.,0.125,1,1,159,671.3647798742138
3,105,12,16,1200,Gənclik m.,0.75,1,1,521,966.3109404990403
3,110,17,17,800,Həzi Aslanov m.,1.0,1,1,409,667.4449877750611
3,127,21,21,900,28 May m.,1.0,1,1,1066,1281.5741088180112
3,140,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
3,126,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
2,55,5,16,1150,Nəriman Nərimanov m.,0.3125,1,1,1211,946.3137902559868
2,60,5,16,999,Nərimanov r.,0.3125,1,1,515,1025.102912621359
3,120,10,17,750,Əhmədli m.,0.5882352941176471,1,1,217,630.6866359447005
2,75,5,10,850,Binəqədi r.,0.5,0,1,49,692.6530612244898
3,127,21,21,900,Gənclik m.,1.0,1,1,521,966.3109404990403
2,110,4,20,2000,Nizami m.,0.2,1,1,752,1187.590425531915
2,85,6,11,1300,Nizami m.,0.5454545454545454,0,1,752,1187.590425531915
2,65,5,16,1300,Nərimanov r.,0.3125,1,1,515,1025.102912621359
3,70,4,7,1900,Ağ şəhər q.,0.5714285714285714,0,1,501,1833.62874251497
3,100,7,8,1900,Ağ şəhər q.,0.875,0,1,501,1833.62874251497
2,60,4,5,850,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
3,105,21,21,700,İnşaatçılar m.,1.0,1,1,636,727.9591194968554
4,178,12,17,1600,Nizami m.,0.7058823529411765,1,1,752,1187.590425531915
3,75,9,10,500,Zabrat q.,0.9,0,1,5,446.0
3,141,12,20,1300,Nəsimi r.,0.6,1,1,739,1119.722598105548
3,127,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
2,80,7,14,600,Həzi Aslanov q.,0.5,1,1,82,659.3536585365854
2,70,12,18,900,Nizami m.,0.6666666666666666,1,1,752,1187.590425531915
3,130,21,21,900,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
4,178,12,17,1700,Nizami m.,0.7058823529411765,1,1,752,1187.590425531915
2,60,13,17,430,Xırdalan,0.7647058823529411,1,0,334,459.20059880239523
2,70,2,5,850,28 May m.,0.4,0,1,1066,1281.5741088180112
4,180,15,21,1500,Şah İsmayıl Xətai m.,0.7142857142857143,1,1,1078,1210.7810760667903
3,150,12,22,1700,Səbail r.,0.5454545454545454,1,1,108,1204.2962962962963
2,80,4,18,1000,Şah İsmayıl Xətai m.,0.2222222222222222,1,1,1078,1210.7810760667903
3,165,5,12,1300,Nizami m.,0.4166666666666667,1,1,752,1187.590425531915
2,95,5,20,1000,Elmlər Akademiyası m.,0.25,1,1,662,1093.358006042296
2,90,1,32,2100,Nəsimi r.,0.03125,1,1,739,1119.722598105548
2,95,18,32,2500,Nəsimi r.,0.5625,1,1,739,1119.722598105548
2,55,2,5,600,Qara Qarayev m.,0.4,0,1,322,761.6521739130435
2,45,7,11,310,Xırdalan,0.6363636363636364,0,0,334,459.20059880239523
2,115,5,25,2500,Nəsimi r.,0.2,1,1,739,1119.722598105548
2,60,4,5,700,Şah İsmayıl Xətai m.,0.8,0,1,1078,1210.7810760667903
3,80,8,9,600,Azadlıq Prospekti m.,0.8888888888888888,0,1,280,759.9142857142857
3,146,5,20,1000,Azadlıq Prospekti m.,0.25,1,1,280,759.9142857142857
1,35,1,5,450,8-ci mikrorayon q.,0.2,0,1,60,725.85
2,58,6,11,500,8-ci kilometr q.,0.5454545454545454,0,1,30,684.4333333333333
3,110,8,17,1000,Dərnəgül m.,0.47058823529411764,1,1,158,777.7215189873418
3,60,2,5,650,Neftçilər m.,0.4,0,1,246,652.0853658536586
2,98,4,15,800,8 Noyabr m.,0.26666666666666666,1,1,624,1178.1826923076924
3,80,4,5,700,Nizami m.,0.8,0,1,752,1187.590425531915
3,120,12,19,950,Şah İsmayıl Xətai m.,0.631578947368421,1,1,1078,1210.7810760667903
2,50,4,5,700,Şah İsmayıl Xətai m.,0.8,0,1,1078,1210.7810760667903
2,60,7,8,400,Masazır q.,0.875,0,1,95,389.6421052631579
2,70,8,17,650,Azadlıq Prospekti m.,0.47058823529411764,1,1,280,759.9142857142857
4,200,3,6,1500,28 May m.,0.5,0,1,1066,1281.5741088180112
3,155,15,19,999,8 Noyabr m.,0.7894736842105263,1,1,624,1178.1826923076924
3,110,12,13,550,Xırdalan,0.9230769230769231,1,0,334,459.20059880239523
3,110,12,16,1700,Nəsimi r.,0.75,1,1,739,1119.722598105548
4,217,10,12,2500,Böyükşor q.,0.8333333333333334,1,1,7,1042.857142857143
2,80,8,11,850,Nəriman Nərimanov m.,0.7272727272727273,0,1,1211,946.3137902559868
2,80,8,12,450,Xırdalan,0.6666666666666666,1,0,334,459.20059880239523
3,50,8,9,700,İnşaatçılar m.,0.8888888888888888,0,1,636,727.9591194968554
2,65,8,16,650,Sabunçu r.,0.5,1,1,19,847.2105263157895
2,80,8,15,850,Gənclik m.,0.5333333333333333,1,1,521,966.3109404990403
2,53,4,7,450,Xırdalan,0.5714285714285714,0,0,334,459.20059880239523
3,90,14,20,950,İnşaatçılar m.,0.7,1,1,636,727.9591194968554
2,70,2,5,570,Əhmədli m.,0.4,0,1,217,630.6866359447005
2,114,2,13,1200,Nizami m.,0.15384615384615385,1,1,752,1187.590425531915
2,70,3,4,900,Nizami m.,0.75,0,1,752,1187.590425531915
2,55,4,6,1400,Ağ şəhər q.,0.6666666666666666,0,1,501,1833.62874251497
3,150,11,22,850,20 Yanvar m.,0.5,1,1,620,771.0661290322581
2,90,2,17,1300,28 May m.,0.11764705882352941,1,1,1066,1281.5741088180112
2,90,4,22,2100,Nəsimi r.,0.18181818181818182,1,1,739,1119.722598105548
2,72,3,9,600,Biləcəri q.,0.3333333333333333,0,1,19,542.0
2,60,7,9,690,Yasamal q.,0.7777777777777778,0,1,77,736.1168831168832
2,70,12,16,1300,Nəsimi r.,0.75,1,1,739,1119.722598105548
2,65,6,16,1000,8 Noyabr m.,0.375,1,1,624,1178.1826923076924
2,80,13,18,800,28 May m.,0.7222222222222222,1,1,1066,1281.5741088180112
2,45,10,16,450,Xırdalan,0.625,1,0,334,459.20059880239523
3,105,5,24,1600,8 Noyabr m.,0.20833333333333334,1,1,624,1178.1826923076924
2,100,5,17,650,8-ci kilometr q.,0.29411764705882354,1,1,30,684.4333333333333
2,80,14,20,1100,Nəriman Nərimanov m.,0.7,1,1,1211,946.3137902559868
2,70,3,5,1200,Sahil m.,0.6,0,1,278,1223.8021582733813
2,70,7,13,570,Həzi Aslanov m.,0.5384615384615384,1,1,409,667.4449877750611
3,110,6,18,1700,28 May m.,0.3333333333333333,1,1,1066,1281.5741088180112
3,85,7,9,600,28 May m.,0.7777777777777778,0,1,1066,1281.5741088180112
2,60,13,16,470,Xırdalan,0.8125,1,0,334,459.20059880239523
2,80,7,21,1000,Şah İsmayıl Xətai m.,0.3333333333333333,1,1,1078,1210.7810760667903
3,105,7,8,1899,Ağ şəhər q.,0.875,0,1,501,1833.62874251497
2,50,6,20,700,20 Yanvar m.,0.3,1,1,620,771.0661290322581
3,75,5,5,600,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
3,130,5,17,850,Həzi Aslanov m.,0.29411764705882354,1,1,409,667.4449877750611
1,60,5,6,1400,Ağ şəhər q.,0.8333333333333334,0,1,501,1833.62874251497
2,62,7,16,1100,28 May m.,0.4375,1,1,1066,1281.5741088180112
3,80,3,9,850,Nərimanov r.,0.3333333333333333,0,1,515,1025.102912621359
2,75,3,18,242,Şah İsmayıl Xətai m.,0.16666666666666666,1,1,1078,1210.7810760667903
2,70,12,17,850,Nizami m.,0.7058823529411765,1,1,752,1187.590425531915
2,58,2,5,650,20 Yanvar m.,0.4,0,1,620,771.0661290322581
3,155,11,18,1500,28 May m.,0.6111111111111112,1,1,1066,1281.5741088180112
2,55,14,21,550,Həzi Aslanov m.,0.6666666666666666,1,1,409,667.4449877750611
2,55,15,17,900,28 May m.,0.8823529411764706,1,1,1066,1281.5741088180112
2,85,10,17,1600,28 May m.,0.5882352941176471,1,1,1066,1281.5741088180112
3,150,16,20,1000,Nəsimi r.,0.8,1,1,739,1119.722598105548
2,90,13,17,750,Memar Əcəmi m.,0.7647058823529411,1,1,410,626.4536585365854
4,100,1,5,550,Əhmədli m.,0.2,0,1,217,630.6866359447005
2,35,5,5,550,Nəriman Nərimanov m.,1.0,0,1,1211,946.3137902559868
2,95,9,16,950,Şah İsmayıl Xətai m.,0.5625,1,1,1078,1210.7810760667903
3,72,14,17,650,Yasamal q.,0.8235294117647058,1,1,77,736.1168831168832
3,110,4,7,1800,Ağ şəhər q.,0.5714285714285714,0,1,501,1833.62874251497
4,180,11,18,1299,Nizami m.,0.6111111111111112,1,1,752,1187.590425531915
2,80,12,20,500,Yasamal r.,0.6,1,1,180,888.6555555555556
2,60,3,5,700,Qara Qarayev m.,0.6,0,1,322,761.6521739130435
2,65,12,17,699,Qara Qarayev m.,0.7058823529411765,1,1,322,761.6521739130435
4,217,18,21,2500,28 May m.,0.8571428571428571,1,1,1066,1281.5741088180112
2,50,11,17,1200,28 May m.,0.6470588235294118,1,1,1066,1281.5741088180112
3,130,10,13,1000,Nərimanov r.,0.7692307692307693,1,1,515,1025.102912621359
3,100,2,16,700,Həzi Aslanov m.,0.125,1,1,409,667.4449877750611
2,70,6,9,450,Həzi Aslanov m.,0.6666666666666666,0,1,409,667.4449877750611
1,55,7,15,850,Nəriman Nərimanov m.,0.4666666666666667,1,1,1211,946.3137902559868
2,100,13,17,1100,Nəsimi r.,0.7647058823529411,1,1,739,1119.722598105548
2,60,4,5,600,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
2,70,3,3,860,İçəri Şəhər m.,1.0,0,1,226,1133.9203539823009
2,70,5,6,800,Sahil m.,0.8333333333333334,0,1,278,1223.8021582733813
2,90,17,18,1200,Nəsimi r.,0.9444444444444444,1,1,739,1119.722598105548
2,50,13,16,680,İnşaatçılar m.,0.8125,1,1,636,727.9591194968554
2,65,2,4,648,Bayıl q.,0.5,0,1,87,1060.057471264368
2,60,3,16,698,Qara Qarayev m.,0.1875,1,1,322,761.6521739130435
2,48,1,4,320,Sumqayıt,0.25,0,0,142,499.78169014084506
2,60,4,5,849,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
2,60,6,15,400,Xırdalan,0.4,1,0,334,459.20059880239523
2,56,11,16,600,Xətai r.,0.6875,1,1,228,1175.798245614035
3,110,4,7,2000,Ağ şəhər q.,0.5714285714285714,0,1,501,1833.62874251497
2,40,1,5,380,Nizami m.,0.2,0,1,752,1187.590425531915
2,73,12,17,900,28 May m.,0.7058823529411765,1,1,1066,1281.5741088180112
2,80,14,18,749,Qara Qarayev m.,0.7777777777777778,1,1,322,761.6521739130435
2,70,2,2,650,28 May m.,1.0,0,1,1066,1281.5741088180112
3,105,4,4,1300,Ağ şəhər q.,1.0,0,1,501,1833.62874251497
4,180,4,18,2000,Şah İsmayıl Xətai m.,0.2222222222222222,1,1,1078,1210.7810760667903
2,55,4,14,850,28 May m.,0.2857142857142857,1,1,1066,1281.5741088180112
2,67,4,21,900,Nərimanov r.,0.19047619047619047,1,1,515,1025.102912621359
3,160,15,20,1500,28 May m.,0.75,1,1,1066,1281.5741088180112
2,80,6,17,750,Həzi Aslanov m.,0.35294117647058826,1,1,409,667.4449877750611
1,65,7,17,600,20 Yanvar m.,0.4117647058823529,1,1,620,771.0661290322581
2,70,1,3,1100,İçəri Şəhər m.,0.3333333333333333,0,1,226,1133.9203539823009
2,80,8,11,850,Nəriman Nərimanov m.,0.7272727272727273,0,1,1211,946.3137902559868
2,65,4,5,649,Qara Qarayev m.,0.8,0,1,322,761.6521739130435
2,65,5,13,1200,İçəri Şəhər m.,0.38461538461538464,1,1,226,1133.9203539823009
3,100,8,8,1700,Ağ şəhər q.,1.0,0,1,501,1833.62874251497
2,90,13,14,850,Nəriman Nərimanov m.,0.9285714285714286,1,1,1211,946.3137902559868
3,107,12,18,1000,Nəriman Nərimanov m.,0.6666666666666666,1,1,1211,946.3137902559868
3,75,5,9,1100,Şah İsmayıl Xətai m.,0.5555555555555556,0,1,1078,1210.7810760667903
2,80,14,22,1400,Şah İsmayıl Xətai m.,0.6363636363636364,1,1,1078,1210.7810760667903
2,90,13,16,2400,28 May m.,0.8125,1,1,1066,1281.5741088180112
2,60,7,17,800,Şah İsmayıl Xətai m.,0.4117647058823529,1,1,1078,1210.7810760667903
2,90,16,20,1300,Şah İsmayıl Xətai m.,0.8,1,1,1078,1210.7810760667903
3,70,5,5,599,Memar Əcəmi m.,1.0,0,1,410,626.4536585365854
3,100,7,8,1800,Ağ şəhər q.,0.875,0,1,501,1833.62874251497
2,52,6,6,1100,Ağ şəhər q.,1.0,0,1,501,1833.62874251497
2,96,3,6,1500,Ağ şəhər q.,0.5,0,1,501,1833.62874251497
3,70,4,5,750,Nəriman Nərimanov m.,0.8,0,1,1211,946.3137902559868
3,100,12,27,1400,8 Noyabr m.,0.4444444444444444,1,1,624,1178.1826923076924
3,145,12,16,1500,Nərimanov r.,0.75,1,1,515,1025.102912621359
3,105,14,18,1700,Gənclik m.,0.7777777777777778,1,1,521,966.3109404990403
3,100,11,12,600,Nəsimi r.,0.9166666666666666,1,1,739,1119.722598105548
2,80,14,22,1400,Şah İsmayıl Xətai m.,0.6363636363636364,1,1,1078,1210.7810760667903
2,65,10,16,950,Nizami m.,0.625,1,1,752,1187.590425531915
2,64,8,9,600,Nəsimi m.,0.8888888888888888,0,1,132,687.25
3,80,15,17,870,Qara Qarayev m.,0.8823529411764706,1,1,322,761.6521739130435
2,55,1,17,750,Dərnəgül m.,0.058823529411764705,1,1,158,777.7215189873418
3,130,14,19,800,Nəriman Nərimanov m.,0.7368421052631579,1,1,1211,946.3137902559868
3,110,11,17,1300,Nəriman Nərimanov m.,0.6470588235294118,1,1,1211,946.3137902559868
2,65,8,17,700,7-ci mikrorayon q.,0.47058823529411764,1,1,41,732.4146341463414
3,89,3,9,699,Nəsimi m.,0.3333333333333333,0,1,132,687.25
2,80,14,18,850,28 May m.,0.7777777777777778,1,1,1066,1281.5741088180112
3,90,4,5,900,Nizami m.,0.8,0,1,752,1187.590425531915
3,130,14,20,800,Nəriman Nərimanov m.,0.7,1,1,1211,946.3137902559868
2,60,7,9,700,İnşaatçılar m.,0.7777777777777778,0,1,636,727.9591194968554
2,58,18,19,600,20 Yanvar m.,0.9473684210526315,1,1,620,771.0661290322581
2,60,4,5,849,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
4,200,10,12,1500,Nizami m.,0.8333333333333334,1,1,752,1187.590425531915
3,140,15,17,1550,Nəriman Nərimanov m.,0.8823529411764706,1,1,1211,946.3137902559868
3,82,4,17,1000,Nəriman Nərimanov m.,0.23529411764705882,1,1,1211,946.3137902559868
2,67,4,21,900,Nəriman Nərimanov m.,0.19047619047619047,1,1,1211,946.3137902559868
2,55,5,5,800,İçəri Şəhər m.,1.0,0,1,226,1133.9203539823009
3,80,15,17,870,Qara Qarayev m.,0.8823529411764706,1,1,322,761.6521739130435
4,185,4,14,1800,28 May m.,0.2857142857142857,1,1,1066,1281.5741088180112
2,92,10,16,1300,Nərimanov r.,0.625,1,1,515,1025.102912621359
3,132,9,16,2200,28 May m.,0.5625,1,1,1066,1281.5741088180112
3,115,5,17,1250,Gənclik m.,0.29411764705882354,1,1,521,966.3109404990403
2,55,7,16,850,Nizami m.,0.4375,1,1,752,1187.590425531915
2,60,4,22,600,Yasamal r.,0.18181818181818182,1,1,180,888.6555555555556
2,80,7,16,850,Nəsimi r.,0.4375,1,1,739,1119.722598105548
3,160,7,8,1600,Nizami m.,0.875,0,1,752,1187.590425531915
2,60,11,16,700,Səbail r.,0.6875,1,1,108,1204.2962962962963
3,145,8,18,1300,Nərimanov r.,0.4444444444444444,1,1,515,1025.102912621359
2,65,10,17,800,Nəriman Nərimanov m.,0.5882352941176471,1,1,1211,946.3137902559868
2,55,3,7,1600,Ağ şəhər q.,0.42857142857142855,0,1,501,1833.62874251497
3,90,9,16,1300,28 May m.,0.5625,1,1,1066,1281.5741088180112
3,85,4,20,1199,Bayıl q.,0.2,1,1,87,1060.057471264368
2,55,5,5,648,Gənclik m.,1.0,0,1,521,966.3109404990403
2,65,7,20,1400,Ağ şəhər q.,0.35,1,1,501,1833.62874251497
3,100,21,21,700,Yeni Yasamal q.,1.0,1,1,159,671.3647798742138
3,172,14,18,1500,Şah İsmayıl Xətai m.,0.7777777777777778,1,1,1078,1210.7810760667903
4,110,2,4,1400,Sahil m.,0.5,0,1,278,1223.8021582733813
1,41,9,16,700,28 May m.,0.5625,1,1,1066,1281.5741088180112
2,65,12,16,1200,Nəriman Nərimanov m.,0.75,1,1,1211,946.3137902559868
2,100,8,17,800,Şah İsmayıl Xətai m.,0.47058823529411764,1,1,1078,1210.7810760667903
2,56,11,16,600,Əhmədli m.,0.6875,1,1,217,630.6866359447005
3,140,4,6,1800,Ağ şəhər q.,0.6666666666666666,0,1,501,1833.62874251497
2,100,3,16,650,Azadlıq Prospekti m.,0.1875,1,1,280,759.9142857142857
2,55,3,6,1600,Ağ şəhər q.,0.5,0,1,501,1833.62874251497
4,125,6,17,950,Nərimanov r.,0.35294117647058826,1,1,515,1025.102912621359
2,75,17,17,1100,Nərimanov r.,1.0,1,1,515,1025.102912621359
2,80,11,14,850,28 May m.,0.7857142857142857,1,1,1066,1281.5741088180112
2,55,1,5,500,Azadlıq Prospekti m.,0.2,0,1,280,759.9142857142857
2,80,8,19,185,İnşaatçılar m.,0.42105263157894735,1,1,636,727.9591194968554
3,140,7,17,1300,Nəsimi r.,0.4117647058823529,1,1,739,1119.722598105548
3,110,11,17,1400,Nəriman Nərimanov m.,0.6470588235294118,1,1,1211,946.3137902559868
2,70,8,18,1200,Kubinka q.,0.4444444444444444,1,1,5,890.0
3,75,5,9,850,Yasamal r.,0.5555555555555556,0,1,180,888.6555555555556
3,150,13,17,1500,28 May m.,0.7647058823529411,1,1,1066,1281.5741088180112
3,100,7,16,2300,28 May m.,0.4375,1,1,1066,1281.5741088180112
2,100,14,16,1000,Nəsimi r.,0.875,1,1,739,1119.722598105548
2,60,4,5,850,Elmlər Akademiyası m.,0.8,0,1,662,1093.358006042296
2,103,5,25,1500,8 Noyabr m.,0.2,1,1,624,1178.1826923076924
3,150,15,15,1300,28 May m.,1.0,1,1,1066,1281.5741088180112
3,140,4,14,1500,Nəsimi r.,0.2857142857142857,1,1,739,1119.722598105548
4,150,10,18,1500,28 May m.,0.5555555555555556,1,1,1066,1281.5741088180112
2,80,14,18,850,28 May m.,0.7777777777777778,1,1,1066,1281.5741088180112
1,50,5,7,750,8 Noyabr m.,0.7142857142857143,0,1,624,1178.1826923076924
3,152,15,20,1000,8 Noyabr m.,0.75,1,1,624,1178.1826923076924
2,70,3,16,1500,Elmlər Akademiyası m.,0.1875,1,1,662,1093.358006042296
2,70,4,5,1300,Sahil m.,0.8,0,1,278,1223.8021582733813
2,100,9,15,1040,Bakmil m.,0.6,1,1,32,1116.25
2,105,6,18,1000,Elmlər Akademiyası m.,0.3333333333333333,1,1,662,1093.358006042296
2,60,4,5,800,28 May m.,0.8,0,1,1066,1281.5741088180112
2,55,5,5,600,Elmlər Akademiyası m.,1.0,0,1,662,1093.358006042296
2,63,7,17,1400,Ağ şəhər q.,0.4117647058823529,1,1,501,1833.62874251497
1,40,16,16,500,Elmlər Akademiyası m.,1.0,1,1,662,1093.358006042296
4,210,13,17,2200,28 May m.,0.7647058823529411,1,1,1066,1281.5741088180112
2,90,11,13,950,Şah İsmayıl Xətai m.,0.8461538461538461,1,1,1078,1210.7810760667903
2,83,17,17,1100,Nəriman Nərimanov m.,1.0,1,1,1211,946.3137902559868
4,230,4,18,1500,28 May m.,0.2222222222222222,1,1,1066,1281.5741088180112
3,120,9,18,1700,Şah İsmayıl Xətai m.,0.5,1,1,1078,1210.7810760667903
2,50,4,15,550,Massiv D q.,0.26666666666666666,1,1,12,501.5833333333333
2,65,7,16,1000,28 May m.,0.4375,1,1,1066,1281.5741088180112
4,200,4,8,2300,Nəriman Nərimanov m.,0.5,0,1,1211,946.3137902559868
