rooms,area_m2,floor_current,floor_total,location,price
4,90,3,3,"Elan №5762598 - Bakı, Qara Qarayev m., 4 otaqlı, 90 m², 3/3 mərtəbə",700
4,80,2,5,"Elan №5762600 - Bakı, Nəsimi r., 4 otaqlı, 80 m², 2/5 mərtəbə",800
2,62,12,18,"Elan №5755304 - Bakı, İnşaatçılar m., 2 otaqlı, 62 m², 12/18 mərtəbə",700
1,54,1,4,"Elan №4617824 - Bakı, Sea Breeze q., 1 otaqlı, 54 m², 1/4 mərtəbə",900
1,60,5,11,"Elan №5762585 - Bakı, Yeni Yasamal q., 1 otaqlı, 60 m², 5/11 mərtəbə",450
2,55,1,5,"Elan №5762583 - Bakı, Memar Əcəmi m., 2 otaqlı, 55 m², 1/5 mərtəbə",500
2,60,6,16,"Elan №5762580 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 6/16 mərtəbə",750
2,50,5,5,"Elan №5762581 - Bakı, İçəri Şəhər m., 2 otaqlı, 50 m², 5/5 mərtəbə",750
3,75,5,15,"Elan №5760401 - Bakı, 20 Yanvar m., 3 otaqlı, 75 m², 5/15 mərtəbə",850
3,65,1,5,"Elan №5762576 - Bakı, 8-ci mikrorayon q., 3 otaqlı, 65 m², 1/5 mərtəbə",550
2,100,8,16,"Elan №5762572 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 100 m², 8/16 mərtəbə",750
2,70,6,16,"Elan №5762573 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 6/16 mərtəbə",700
4,110,3,9,"Elan №5760232 - Bakı, Azadlıq Prospekti m., 4 otaqlı, 110 m², 3/9 mərtəbə",799
3,96,15,16,"Elan №5762536 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",940
2,70,10,15,"Elan №5762535 - Bakı, Dərnəgül m., 2 otaqlı, 70 m², 10/15 mərtəbə",700
2,80,14,18,"Elan №5762524 - Bakı, Qara Qarayev m., 2 otaqlı, 80 m², 14/18 mərtəbə",800
2,70,10,11,"Elan №5457048 - Xırdalan, Xırdalan, 2 otaqlı, 70 m², 10/11 mərtəbə",450
3,75,5,16,"Elan №5603187 - Bakı, 20 Yanvar m., 3 otaqlı, 75 m², 5/16 mərtəbə",860
2,70,6,16,"Elan №5759342 - Bakı, Qara Qarayev m., 2 otaqlı, 70 m², 6/16 mərtəbə",700
1,35,2,5,"Elan №5544389 - Sumqayıt, Sumqayıt, 1 otaqlı, 35 m², 2/5 mərtəbə",300
2,90,6,17,"Elan №5722558 - Bakı, Neftçilər m., 2 otaqlı, 90 m², 6/17 mərtəbə",800
3,135,15,16,"Elan №5762517 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 135 m², 15/16 mərtəbə",940
2,55,8,16,"Elan №5762511 - Bakı, Dərnəgül m., 2 otaqlı, 55 m², 8/16 mərtəbə",750
2,90,7,12,"Elan №5762506 - Bakı, Qara Qarayev m., 2 otaqlı, 90 m², 7/12 mərtəbə",850
2,58,5,5,"Elan №5751002 - Bakı, Xətai r., 2 otaqlı, 58 m², 5/5 mərtəbə",500
2,70,4,4,"Elan №5762492 - Bakı, Sahil m., 2 otaqlı, 70 m², 4/4 mərtəbə",800
4,89,3,9,"Elan №5762460 - Bakı, Nəsimi m., 4 otaqlı, 89 m², 3/9 mərtəbə",159
3,66,5,5,"Elan №5762465 - Bakı, Qara Qarayev m., 3 otaqlı, 66 m², 5/5 mərtəbə",650
2,40,4,5,"Elan №5733147 - Bakı, İnşaatçılar m., 2 otaqlı, 40 m², 4/5 mərtəbə",600
2,90,5,16,"Elan №5762461 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 5/16 mərtəbə",850
3,95,14,16,"Elan №5762456 - Bakı, Memar Əcəmi m., 3 otaqlı, 95 m², 14/16 mərtəbə",750
2,70,6,16,"Elan №5762441 - Bakı, Gənclik m., 2 otaqlı, 70 m², 6/16 mərtəbə",850
2,71,5,16,"Elan №5611249 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 71 m², 5/16 mərtəbə",900
2,90,13,17,"Elan №5762435 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 13/17 mərtəbə",700
2,106,8,16,"Elan №5762437 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 106 m², 8/16 mərtəbə",750
1,40,1,2,"Elan №5762433 - Bakı, İçəri Şəhər m., 1 otaqlı, 40 m², 1/2 mərtəbə",500
2,90,8,14,"Elan №5762411 - Bakı, Qara Qarayev m., 2 otaqlı, 90 m², 8/14 mərtəbə",850
2,90,8,15,"Elan №5762427 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 8/15 mərtəbə",650
2,72,3,4,"Elan №5762425 - Bakı, Həzi Aslanov m., 2 otaqlı, 72 m², 3/4 mərtəbə",750
2,70,4,5,"Elan №5762421 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",700
2,35,4,5,"Elan №5762418 - Bakı, İnşaatçılar m., 2 otaqlı, 35 m², 4/5 mərtəbə",550
2,65,9,20,"Elan №5762409 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 9/20 mərtəbə",800
2,60,6,17,"Elan №5762407 - Bakı, Nəsimi r., 2 otaqlı, 60 m², 6/17 mərtəbə",800
2,75,7,9,"Elan №5762395 - Bakı, Memar Əcəmi m., 2 otaqlı, 75 m², 7/9 mərtəbə",599
2,70,5,5,"Elan №5762390 - Bakı, Avtovağzal m., 2 otaqlı, 70 m², 5/5 mərtəbə",440
2,65,5,5,"Elan №5729537 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 65 m², 5/5 mərtəbə",600
4,86,8,10,"Elan №5762383 - Bakı, Xalqlar Dostluğu m., 4 otaqlı, 86 m², 8/10 mərtəbə",650
1,50,5,17,"Elan №5757449 - Bakı, Azadlıq Prospekti m., 1 otaqlı, 50 m², 5/17 mərtəbə",600
2,98,14,18,"Elan №5762250 - Bakı, Qara Qarayev m., 2 otaqlı, 98 m², 14/18 mərtəbə",950
2,89,7,12,"Elan №5762360 - Bakı, Qara Qarayev m., 2 otaqlı, 89 m², 7/12 mərtəbə",800
2,65,4,9,"Elan №5762357 - Bakı, İnşaatçılar m., 2 otaqlı, 65 m², 4/9 mərtəbə",650
1,38,9,15,"Elan №5762345 - Bakı, Nəriman Nərimanov m., 1 otaqlı, 38 m², 9/15 mərtəbə",700
2,75,6,18,"Elan №5762337 - Bakı, Həzi Aslanov m., 2 otaqlı, 75 m², 6/18 mərtəbə",549
2,50,2,2,"Elan №5762335 - Bakı, İçəri Şəhər m., 2 otaqlı, 50 m², 2/2 mərtəbə",700
2,70,12,17,"Elan №5732619 - Bakı, Nizami m., 2 otaqlı, 70 m², 12/17 mərtəbə",850
2,70,5,5,"Elan №5762329 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 5/5 mərtəbə",699
3,156,10,17,"Elan №5762328 - Bakı, Gənclik m., 3 otaqlı, 156 m², 10/17 mərtəbə",700
1,37,5,9,"Elan №5762320 - Bakı, Əhmədli m., 1 otaqlı, 37 m², 5/9 mərtəbə",451
3,85,2,9,"Elan №5762307 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 85 m², 2/9 mərtəbə",900
3,110,1,14,"Elan №5762303 - Bakı, Nizami m., 3 otaqlı, 110 m², 1/14 mərtəbə",980
2,6,7,21,"Elan №5756269 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 66.6 m², 7/21 mərtəbə",950
2,50,5,18,"Elan №5762292 - Bakı, Memar Əcəmi m., 2 otaqlı, 50 m², 5/18 mərtəbə",137
4,86,8,10,"Elan №5762291 - Bakı, Xalqlar Dostluğu m., 4 otaqlı, 86 m², 8/10 mərtəbə",650
2,66,17,19,"Elan №5762267 - Bakı, Memar Əcəmi m., 2 otaqlı, 66 m², 17/19 mərtəbə",750
2,70,2,5,"Elan №5762265 - Bakı, 28 May m., 2 otaqlı, 70 m², 2/5 mərtəbə",980
2,60,3,5,"Elan №5661066 - Bakı, 28 May m., 2 otaqlı, 60 m², 3/5 mərtəbə",700
3,80,5,19,"Elan №5762252 - Bakı, 20 Yanvar m., 3 otaqlı, 80 m², 5/19 mərtəbə",850
3,70,5,5,"Elan №5762245 - Sumqayıt, Sumqayıt, 3 otaqlı, 70 m², 5/5 mərtəbə",450
2,70,9,15,"Elan №5762217 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 9/15 mərtəbə",800
2,65,4,14,"Elan №5756841 - Bakı, Yasamal q., 2 otaqlı, 65 m², 4/14 mərtəbə",700
2,50,13,20,"Elan №5757017 - Bakı, Nəsimi r., 2 otaqlı, 50 m², 13/20 mərtəbə",700
2,100,5,16,"Elan №5762221 - Bakı, Yeni Yasamal q., 2 otaqlı, 100 m², 5/16 mərtəbə",700
3,120,1,3,"Elan №5718887 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 120 m², 1/3 mərtəbə",750
3,80,4,9,"Elan №5756622 - Bakı, Yeni Günəşli q., 3 otaqlı, 80 m², 4/9 mərtəbə",500
2,76,6,12,"Elan №5755190 - Sumqayıt, Sumqayıt, 2 otaqlı, 76 m², 6/12 mərtəbə",400
3,74,12,17,"Elan №5728584 - Bakı, Neftçilər m., 3 otaqlı, 74 m², 12/17 mərtəbə",800
2,60,5,5,"Elan №5762191 - Bakı, Avtovağzal m., 2 otaqlı, 60 m², 5/5 mərtəbə",450
2,80,12,18,"Elan №5695131 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 80 m², 12/18 mərtəbə",650
3,90,10,17,"Elan №5762186 - Bakı, 28 May m., 3 otaqlı, 90 m², 10/17 mərtəbə",800
2,60,8,16,"Elan №5762179 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 8/16 mərtəbə",800
2,65,13,16,"Elan №5762167 - Bakı, Nərimanov r., 2 otaqlı, 65 m², 13/16 mərtəbə",900
2,70,4,5,"Elan №5762135 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",700
4,90,8,10,"Elan №5762111 - Bakı, Xalqlar Dostluğu m., 4 otaqlı, 90 m², 8/10 mərtəbə",650
3,80,5,16,"Elan №5762119 - Bakı, Əhmədli m., 3 otaqlı, 80 m², 5/16 mərtəbə",650
3,140,4,13,"Elan №5762108 - Bakı, İnşaatçılar m., 3 otaqlı, 140 m², 4/13 mərtəbə",900
3,145,15,18,"Elan №5762102 - Bakı, İnşaatçılar m., 3 otaqlı, 145 m², 15/18 mərtəbə",900
2,87,6,20,"Elan №5761878 - Bakı, Nəsimi r., 2 otaqlı, 87 m², 6/20 mərtəbə",950
2,60,10,18,"Elan №5762092 - Bakı, Nizami m., 2 otaqlı, 60 m², 10/18 mərtəbə",900
2,60,11,16,"Elan №5762085 - Bakı, Gənclik m., 2 otaqlı, 60 m², 11/16 mərtəbə",850
2,74,4,19,"Elan №5762078 - Bakı, Əhmədli q., 2 otaqlı, 74 m², 4/19 mərtəbə",700
2,65,4,10,"Elan №5762066 - Bakı, 20 Yanvar m., 2 otaqlı, 65 m², 4/10 mərtəbə",800
3,61,8,11,"Elan №5762065 - Bakı, Zabrat q., 3 otaqlı, 61 m², 8/11 mərtəbə",450
2,65,7,9,"Elan №5735654 - Bakı, Yasamal r., 2 otaqlı, 65 m², 7/9 mərtəbə",700
2,90,7,16,"Elan №5762054 - Bakı, Nəsimi r., 2 otaqlı, 90 m², 7/16 mərtəbə",700
2,62,5,5,"Elan №5762052 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 62 m², 5/5 mərtəbə",700
2,60,5,9,"Elan №5762049 - Bakı, Nəsimi r., 2 otaqlı, 60 m², 5/9 mərtəbə",700
2,63,3,5,"Elan №5762047 - Xırdalan, Xırdalan, 2 otaqlı, 63 m², 3/5 mərtəbə",450
2,40,6,16,"Elan №5761462 - Bakı, İnşaatçılar m., 2 otaqlı, 40 m², 6/16 mərtəbə",750
3,100,3,9,"Elan №5722604 - Bakı, Neftçilər m., 3 otaqlı, 100 m², 3/9 mərtəbə",650
2,55,2,5,"Elan №5761585 - Bakı, Nəsimi r., 2 otaqlı, 55 m², 2/5 mərtəbə",770
2,50,5,5,"Elan №5762038 - Bakı, Bakıxanov q., 2 otaqlı, 50 m², 5/5 mərtəbə",500
2,55,8,11,"Elan №5762036 - Bakı, İnşaatçılar m., 2 otaqlı, 55 m², 8/11 mərtəbə",499
2,60,3,7,"Elan №5732691 - Bakı, Sea Breeze q., 2 otaqlı, 60 m², 3/7 mərtəbə",600
2,45,6,16,"Elan №5761855 - Bakı, Yasamal q., 2 otaqlı, 45 m², 6/16 mərtəbə",680
3,100,6,17,"Elan №5762012 - Bakı, Gənclik m., 3 otaqlı, 100 m², 6/17 mərtəbə",200
3,80,14,16,"Elan №5761838 - Bakı, Əhmədli q., 3 otaqlı, 80 m², 14/16 mərtəbə",550
1,50,4,17,"Elan №5752792 - Bakı, 20 Yanvar m., 1 otaqlı, 50 m², 4/17 mərtəbə",499
4,85,8,10,"Elan №5761994 - Bakı, Xalqlar Dostluğu m., 4 otaqlı, 85 m², 8/10 mərtəbə",650
2,54,17,18,"Elan №5761989 - Bakı, 20 Yanvar m., 2 otaqlı, 54 m², 17/18 mərtəbə",650
3,118,14,17,"Elan №5761986 - Bakı, Həzi Aslanov m., 3 otaqlı, 118 m², 14/17 mərtəbə",799
2,80,6,12,"Elan №5756083 - Bakı, Nizami m., 2 otaqlı, 80 m², 6/12 mərtəbə",700
3,70,5,5,"Elan №5761981 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 5/5 mərtəbə",700
3,110,10,16,"Elan №5757610 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 110 m², 10/16 mərtəbə",950
2,66,11,16,"Elan №5761970 - Bakı, Nərimanov r., 2 otaqlı, 66 m², 11/16 mərtəbə",800
3,70,4,5,"Elan №5761960 - Bakı, Qara Qarayev m., 3 otaqlı, 70 m², 4/5 mərtəbə",600
3,80,2,3,"Elan №5735271 - Bakı, Binəqədi r., 3 otaqlı, 80 m², 2/3 mərtəbə",499
2,80,3,5,"Elan №5761959 - Bakı, 28 May m., 2 otaqlı, 80 m², 3/5 mərtəbə",990
2,80,8,19,"Elan №5757118 - Bakı, Nəsimi r., 2 otaqlı, 80 m², 8/19 mərtəbə",699
2,65,14,16,"Elan №5761954 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 14/16 mərtəbə",500
2,45,2,2,"Elan №5761953 - Bakı, Sahil m., 2 otaqlı, 45 m², 2/2 mərtəbə",700
2,65,18,27,"Elan №5754922 - Bakı, 8 Noyabr m., 2 otaqlı, 65 m², 18/27 mərtəbə",950
3,67,5,5,"Elan №5761640 - Bakı, Qara Qarayev m., 3 otaqlı, 67 m², 5/5 mərtəbə",700
2,89,7,12,"Elan №5761933 - Xırdalan, Xırdalan, 2 otaqlı, 89 m², 7/12 mərtəbə",850
4,180,7,13,"Elan №5370089 - Bakı, Nizami m., 4 otaqlı, 180 m², 7/13 mərtəbə",850
2,61,3,18,"Elan №5761918 - Bakı, 7-ci mikrorayon q., 2 otaqlı, 61 m², 3/18 mərtəbə",600
3,80,15,20,"Elan №5761904 - Bakı, Əhmədli q., 3 otaqlı, 80 m², 15/20 mərtəbə",550
2,50,5,17,"Elan №5761877 - Bakı, Avtovağzal m., 2 otaqlı, 50 m², 5/17 mərtəbə",530
2,45,3,5,"Elan №5755609 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 45 m², 3/5 mərtəbə",550
3,80,2,9,"Elan №5761861 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 80 m², 2/9 mərtəbə",900
2,53,2,9,"Elan №5761821 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 53 m², 2/9 mərtəbə",750
2,75,16,16,"Elan №5761856 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 75 m², 16/16 mərtəbə",900
3,86,4,5,"Elan №5761848 - Bakı, İçəri Şəhər m., 3 otaqlı, 86 m², 4/5 mərtəbə",999
3,120,11,18,"Elan №5716016 - Bakı, Neftçilər m., 3 otaqlı, 120 m², 11/18 mərtəbə",850
2,55,5,6,"Elan №5737213 - Bakı, İçəri Şəhər m., 2 otaqlı, 55 m², 5/6 mərtəbə",950
1,60,16,17,"Elan №5761830 - Bakı, Neftçilər m., 1 otaqlı, 60 m², 16/17 mərtəbə",500
2,70,9,18,"Elan №5748708 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 9/18 mərtəbə",900
2,100,9,18,"Elan №5761826 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 100 m², 9/18 mərtəbə",800
3,150,13,18,"Elan №5727269 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 150 m², 13/18 mərtəbə",800
3,65,5,5,"Elan №5761819 - Bakı, Neftçilər m., 3 otaqlı, 65 m², 5/5 mərtəbə",700
2,55,10,16,"Elan №5760201 - Bakı, İnşaatçılar m., 2 otaqlı, 55 m², 10/16 mərtəbə",650
3,82,12,15,"Elan №5761785 - Bakı, Neftçilər m., 3 otaqlı, 82 m², 12/15 mərtəbə",850
2,70,7,18,"Elan №5761805 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 7/18 mərtəbə",650
2,45,1,9,"Elan №5761804 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 45 m², 1/9 mərtəbə",550
2,95,7,12,"Elan №5761801 - Bakı, Qara Qarayev m., 2 otaqlı, 95 m², 7/12 mərtəbə",777
2,50,20,20,"Elan №5756558 - Bakı, 20 Yanvar m., 2 otaqlı, 50 m², 20/20 mərtəbə",650
3,80,5,5,"Elan №5761795 - Bakı, Qara Qarayev m., 3 otaqlı, 80 m², 5/5 mərtəbə",700
2,95,13,19,"Elan №4916203 - Bakı, Badamdar q., 2 otaqlı, 95 m², 13/19 mərtəbə",850
3,75,5,5,"Elan №5761791 - Bakı, Qara Qarayev m., 3 otaqlı, 75 m², 5/5 mərtəbə",700
3,130,9,19,"Elan №5761784 - Bakı, Həzi Aslanov m., 3 otaqlı, 130 m², 9/19 mərtəbə",750
3,85,5,16,"Elan №5761776 - Bakı, 20 Yanvar m., 3 otaqlı, 85 m², 5/16 mərtəbə",918
4,90,3,5,"Elan №5649432 - Bakı, Həzi Aslanov q., 4 otaqlı, 90 m², 3/5 mərtəbə",500
2,70,4,5,"Elan №5761762 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",700
3,120,5,16,"Elan №5761755 - Bakı, Gənclik m., 3 otaqlı, 120 m², 5/16 mərtəbə",800
2,90,15,20,"Elan №5761751 - Bakı, Xətai r., 2 otaqlı, 90 m², 15/20 mərtəbə",650
1,32,1,1,"Elan №5761739 - Bakı, Gənclik m., 1 otaqlı, 32 m², 1/1 mərtəbə",200
3,75,4,14,"Elan №5761742 - Bakı, Badamdar q., 3 otaqlı, 75 m², 4/14 mərtəbə",700
2,65,11,16,"Elan №5761732 - Bakı, İnşaatçılar m., 2 otaqlı, 65 m², 11/16 mərtəbə",166
2,88,6,14,"Elan №5761728 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 88 m², 6/14 mərtəbə",850
2,62,10,15,"Elan №5761726 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 62 m², 10/15 mərtəbə",800
3,80,11,18,"Elan №5756501 - Bakı, 20 Yanvar m., 3 otaqlı, 80 m², 11/18 mərtəbə",799
2,60,3,5,"Elan №5760946 - Bakı, Neftçilər m., 2 otaqlı, 60 m², 3/5 mərtəbə",549
3,70,5,5,"Elan №5761717 - Bakı, Qara Qarayev m., 3 otaqlı, 70 m², 5/5 mərtəbə",700
2,84,12,18,"Elan №5761710 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 84 m², 12/18 mərtəbə",650
3,80,3,11,"Elan №5761706 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 80 m², 3/11 mərtəbə",950
2,55,7,17,"Elan №5761701 - Bakı, Yeni Yasamal q., 2 otaqlı, 55 m², 7/17 mərtəbə",550
2,65,2,9,"Elan №5761696 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 2/9 mərtəbə",750
2,6,6,20,"Elan №5761695 - Bakı, Nəsimi r., 2 otaqlı, 86.6 m², 6/20 mərtəbə",950
3,84,4,17,"Elan №5761687 - Bakı, Həzi Aslanov m., 3 otaqlı, 84 m², 4/17 mərtəbə",800
2,90,6,20,"Elan №5761684 - Bakı, Nəsimi r., 2 otaqlı, 90 m², 6/20 mərtəbə",950
2,50,7,16,"Elan №5761674 - Bakı, İnşaatçılar m., 2 otaqlı, 50 m², 7/16 mərtəbə",650
2,60,3,7,"Elan №5761659 - Xırdalan, Xırdalan, 2 otaqlı, 60 m², 3/7 mərtəbə",400
2,60,4,9,"Elan №5761652 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 4/9 mərtəbə",450
2,60,12,18,"Elan №5753024 - Bakı, Əhmədli m., 2 otaqlı, 60 m², 12/18 mərtəbə",600
3,85,2,9,"Elan №5761648 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 85 m², 2/9 mərtəbə",900
1,45,17,17,"Elan №5761644 - Bakı, 20 Yanvar m., 1 otaqlı, 45 m², 17/17 mərtəbə",549
3,115,14,16,"Elan №5761559 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 115 m², 14/16 mərtəbə",999
3,115,14,16,"Elan №5761636 - Bakı, İnşaatçılar m., 3 otaqlı, 115 m², 14/16 mərtəbə",999
2,70,10,16,"Elan №5761635 - Bakı, Dərnəgül m., 2 otaqlı, 70 m², 10/16 mərtəbə",750
2,55,9,16,"Elan №5761631 - Bakı, Qara Qarayev m., 2 otaqlı, 55 m², 9/16 mərtəbə",600
3,78,11,17,"Elan №5760012 - Bakı, 20 Yanvar m., 3 otaqlı, 78 m², 11/17 mərtəbə",850
4,97,3,14,"Elan №5761617 - Bakı, Yasamal r., 4 otaqlı, 97 m², 3/14 mərtəbə",799
2,87,6,20,"Elan №5761615 - Bakı, Nəsimi r., 2 otaqlı, 87 m², 6/20 mərtəbə",950
3,80,12,21,"Elan №5761606 - Bakı, Həzi Aslanov m., 3 otaqlı, 80 m², 12/21 mərtəbə",850
2,120,7,17,"Elan №5686783 - Bakı, Həzi Aslanov m., 2 otaqlı, 120 m², 7/17 mərtəbə",700
2,82,5,18,"Elan №5686913 - Bakı, Gənclik m., 2 otaqlı, 82 m², 5/18 mərtəbə",900
4,110,3,9,"Elan №5761600 - Bakı, Azadlıq Prospekti m., 4 otaqlı, 110 m², 3/9 mərtəbə",799
2,90,16,18,"Elan №5518947 - Bakı, Qara Qarayev m., 2 otaqlı, 90 m², 16/18 mərtəbə",999
2,90,11,16,"Elan №5761583 - Bakı, 20 Yanvar m., 2 otaqlı, 90 m², 11/16 mərtəbə",750
3,110,8,12,"Elan №5761587 - Bakı, Neftçilər m., 3 otaqlı, 110 m², 8/12 mərtəbə",750
1,30,3,5,"Elan №5761575 - Bakı, Memar Əcəmi m., 1 otaqlı, 30 m², 3/5 mərtəbə",400
3,70,4,12,"Elan №5761569 - Bakı, Səbail r., 3 otaqlı, 70 m², 4/12 mərtəbə",700
2,100,4,18,"Elan №5761557 - Bakı, 28 May m., 2 otaqlı, 100 m², 4/18 mərtəbə",950
2,63,5,9,"Elan №5761549 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 63 m², 5/9 mərtəbə",650
2,75,14,17,"Elan №5761510 - Bakı, Nəsimi r., 2 otaqlı, 75 m², 14/17 mərtəbə",700
2,80,6,18,"Elan №5761512 - Bakı, Nizami m., 2 otaqlı, 80 m², 6/18 mərtəbə",800
4,100,8,10,"Elan №5761509 - Bakı, Xalqlar Dostluğu m., 4 otaqlı, 100 m², 8/10 mərtəbə",650
2,6,6,20,"Elan №5761508 - Bakı, Nəsimi r., 2 otaqlı, 86.6 m², 6/20 mərtəbə",950
3,90,5,16,"Elan №5761504 - Bakı, 20 Yanvar m., 3 otaqlı, 90 m², 5/16 mərtəbə",920
3,160,2,18,"Elan №5759902 - Bakı, Nəsimi r., 3 otaqlı, 160 m², 2/18 mərtəbə",850
2,110,2,16,"Elan №5761501 - Bakı, Gənclik m., 2 otaqlı, 110 m², 2/16 mərtəbə",795
3,55,5,5,"Elan №5761499 - Bakı, Neftçilər m., 3 otaqlı, 55 m², 5/5 mərtəbə",600
3,96,15,16,"Elan №5761497 - Bakı, Nərimanov r., 3 otaqlı, 96 m², 15/16 mərtəbə",940
3,77,4,12,"Elan №5761493 - Bakı, Badamdar q., 3 otaqlı, 77 m², 4/12 mərtəbə",700
1,40,12,21,"Elan №5743918 - Bakı, 20 Yanvar m., 1 otaqlı, 40 m², 12/21 mərtəbə",550
2,70,11,16,"Elan №5761490 - Bakı, 20 Yanvar m., 2 otaqlı, 70 m², 11/16 mərtəbə",600
2,45,9,16,"Elan №5761461 - Bakı, İnşaatçılar m., 2 otaqlı, 45 m², 9/16 mərtəbə",599
2,100,8,20,"Elan №5761479 - Bakı, 8 Noyabr m., 2 otaqlı, 100 m², 8/20 mərtəbə",950
2,90,4,14,"Elan №5761473 - Bakı, İnşaatçılar m., 2 otaqlı, 90 m², 4/14 mərtəbə",750
2,58,5,5,"Elan №5761468 - Bakı, İçəri Şəhər m., 2 otaqlı, 58 m², 5/5 mərtəbə",750
2,90,4,14,"Elan №5761469 - Bakı, 20 Yanvar m., 2 otaqlı, 90 m², 4/14 mərtəbə",750
2,65,2,9,"Elan №5761460 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 2/9 mərtəbə",800
2,65,17,17,"Elan №5761457 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 17/17 mərtəbə",400
1,60,17,19,"Elan №5625812 - Bakı, İnşaatçılar m., 1 otaqlı, 60 m², 17/19 mərtəbə",650
2,88,14,20,"Elan №5761453 - Bakı, Nərimanov r., 2 otaqlı, 88 m², 14/20 mərtəbə",999
4,85,2,5,"Elan №5761449 - Bakı, Nəsimi r., 4 otaqlı, 85 m², 2/5 mərtəbə",850
3,80,8,9,"Elan №5761444 - Bakı, İnşaatçılar m., 3 otaqlı, 80 m², 8/9 mərtəbə",800
2,105,7,18,"Elan №5761431 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 7/18 mərtəbə",750
2,90,17,17,"Elan №5761420 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 90 m², 17/17 mərtəbə",750
1,40,1,9,"Elan №5667515 - Bakı, Gənclik m., 1 otaqlı, 40 m², 1/9 mərtəbə",600
3,70,2,5,"Elan №5761426 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 2/5 mərtəbə",450
2,75,4,4,"Elan №5761412 - Bakı, Sahil m., 2 otaqlı, 75 m², 4/4 mərtəbə",800
1,32,4,5,"Elan №5761406 - Bakı, Nəriman Nərimanov m., 1 otaqlı, 32 m², 4/5 mərtəbə",500
2,60,7,9,"Elan №5685227 - Bakı, Gənclik m., 2 otaqlı, 60 m², 7/9 mərtəbə",650
2,75,6,10,"Elan №5761392 - Xırdalan, Xırdalan, 2 otaqlı, 75 m², 6/10 mərtəbə",350
2,65,10,16,"Elan №5703929 - Xırdalan, Xırdalan, 2 otaqlı, 65 m², 10/16 mərtəbə",450
2,100,6,16,"Elan №5728183 - Bakı, Neftçilər m., 2 otaqlı, 100 m², 6/16 mərtəbə",950
2,75,14,18,"Elan №5761384 - Bakı, Qara Qarayev m., 2 otaqlı, 75 m², 14/18 mərtəbə",800
1,38,4,4,"Elan №5761379 - Bakı, Həzi Aslanov q., 1 otaqlı, 38 m², 4/4 mərtəbə",350
